0.537837837838	0.00135135135135	1	0.00405405405405	3	0.0	0	0.0	0	740
0.462264150943	0.00134770889488	1	0.00673854447439	5	0.00134770889488	1	0.0	0	742
0.532231404959	0.00330578512397	2	0.0	0	0.0	0	0.0	0	605
0.644128113879	0.00355871886121	1	0.00355871886121	1	0.0	0	0.0	0	281
0.745283018868	0.00943396226415	1	0.0	0	0.0	0	0.0	0	106
0.692307692308	0.00452488687783	1	0.0	0	0.00452488687783	1	0.0	0	221
0.777777777778	0.0	0	0.00925925925926	1	0.0	0	0.0	0	108
0.53823953824	0.001443001443	1	0.001443001443	1	0.001443001443	1	0.004329004329	3	693
0.524119947849	0.0026075619296	2	0.0	0	0.0013037809648	1	0.0	0	767
0.485933503836	0.00383631713555	3	0.00895140664962	7	0.0	0	0.00127877237852	1	782
0.490284005979	0.00298953662182	2	0.00149476831091	1	0.00149476831091	1	0.0	0	669
0.522020725389	0.0	0	0.0	0	0.00129533678756	1	0.0	0	772
0.561320754717	0.00314465408805	2	0.00314465408805	2	0.00943396226415	6	0.0	0	636
0.634567901235	0.0	0	0.00493827160494	2	0.0	0	0.0	0	405
0.537931034483	0.00137931034483	1	0.00137931034483	1	0.0	0	0.0	0	725
0.47409733124	0.0094191522763	6	0.00313971742543	2	0.00156985871272	1	0.0	0	637
0.515406162465	0.00560224089636	2	0.0	0	0.0	0	0.00560224089636	2	357
0.670212765957	0.0	0	0.0	0	0.0	0	0.0212765957447	2	94
0.556616643929	0.00136425648022	1	0.00954979536153	7	0.0	0	0.0	0	733
0.532942898975	0.00146412884334	1	0.00878477306003	6	0.00146412884334	1	0.0	0	683
0.511400651466	0.0	0	0.00325732899023	1	0.0	0	0.0	0	307
0.546130952381	0.0	0	0.00446428571429	3	0.0014880952381	1	0.0	0	672
0.520295202952	0.0258302583026	7	0.00369003690037	1	0.00369003690037	1	0.0	0	271
0.617747440273	0.00682593856655	2	0.0	0	0.0	0	0.00341296928328	1	293
0.627450980392	0.0343137254902	7	0.00490196078431	1	0.0	0	0.00980392156863	2	204
0.643274853801	0.0175438596491	3	0.0	0	0.0	0	0.0	0	171
0.595	0.0	0	0.0	0	0.0	0	0.0	0	200
0.61320754717	0.00314465408805	1	0.0	0	0.0	0	0.0	0	318
0.522357723577	0.0020325203252	1	0.00609756097561	3	0.0	0	0.0	0	492
0.534709193246	0.0112570356473	6	0.0	0	0.00375234521576	2	0.0	0	533
0.540305010893	0.0	0	0.0	0	0.0	0	0.0	0	459
0.574132492114	0.0	0	0.0	0	0.01261829653	4	0.0	0	317
0.545293072824	0.00177619893428	1	0.00355239786856	2	0.0	0	0.00710479573712	4	563
0.590395480226	0.0	0	0.0141242937853	5	0.00282485875706	1	0.0	0	354
0.565972222222	0.0	0	0.0208333333333	6	0.0	0	0.0	0	288
0.539164490862	0.00130548302872	1	0.00522193211488	4	0.00130548302872	1	0.0	0	766
0.557446808511	0.0	0	0.0	0	0.0	0	0.0	0	235
0.682080924855	0.0	0	0.00578034682081	1	0.0	0	0.0	0	173
0.624615384615	0.0184615384615	6	0.00307692307692	1	0.0	0	0.00307692307692	1	325
0.622881355932	0.0	0	0.0	0	0.0	0	0.00423728813559	1	236
0.663265306122	0.0170068027211	5	0.00680272108844	2	0.00340136054422	1	0.0	0	294
0.795698924731	0.0	0	0.0	0	0.0	0	0.0	0	93
0.608355091384	0.00783289817232	3	0.00522193211488	2	0.00261096605744	1	0.0	0	383
0.614147909968	0.0	0	0.0032154340836	1	0.0	0	0.0	0	311
0.663716814159	0.00442477876106	1	0.00884955752212	2	0.0	0	0.0	0	226
0.734848484848	0.00757575757576	1	0.00757575757576	1	0.0	0	0.0	0	132
0.632352941176	0.0147058823529	2	0.0	0	0.0	0	0.0	0	136
0.661458333333	0.00520833333333	1	0.00520833333333	1	0.0	0	0.0	0	192
0.472222222222	0.00972222222222	7	0.00138888888889	1	0.00138888888889	1	0.0	0	720
0.525101763908	0.00949796472185	7	0.0	0	0.0	0	0.0	0	737
